Class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
One,0.6409292221069336,0.7844209671020508,-1.6057211382758396e-07,0.5892434120178223,0.7410523295402527,-0.02295870892703533,0.553616464138031,0.6396136283874512,-0.03464888036251068,0.5533326268196106,0.5522950887680054,-0.04892630875110626,0.5844783186912537,0.500843346118927,-0.06152067705988884,0.5812815427780151,0.5507751107215881,-0.007719556335359812,0.5768954157829285,0.4388273060321808,-0.03622106462717056,0.5701931118965149,0.37291833758354187,-0.049576934427022934,0.570024847984314,0.31320708990097046,-0.05827382951974869,0.6181658506393433,0.5644364953041077,-0.01521316822618246,0.5998339653015137,0.5005543231964111,-0.06798066198825836,0.5890749096870422,0.5809648036956787,-0.07475417852401733,0.5980518460273743,0.6224844455718994,-0.06298259645700455,0.6540245413780212,0.5882013440132141,-0.027653859928250313,0.6346719861030579,0.554483950138092,-0.07702071219682693,0.6228078603744507,0.6362412571907043,-0.06107518821954727,0.6311813592910767,0.6614280939102173,-0.03481882065534592,0.6896308064460754,0.6189094185829163,-0.04273007810115814,0.6671072244644165,0.5877218842506409,-0.0669039934873581,0.6532499194145203,0.6468146443367004,-0.050038162618875504,0.6611205339431763,0.6665880680084229,-0.029859794303774834
One,0.6359164714813232,0.7790637016296387,-1.7830396359386214e-07,0.5838762521743774,0.73518967628479,-0.019471563398838043,0.5474141240119934,0.6348692178726196,-0.02995673008263111,0.5460339784622192,0.5493157505989075,-0.043201662600040436,0.5752705335617065,0.4974510967731476,-0.05486491695046425,0.5772767066955566,0.5487692356109619,-0.00938581582158804,0.5723046660423279,0.4364664554595947,-0.03855777159333229,0.5655127763748169,0.37067288160324097,-0.05285213515162468,0.5651656985282898,0.31171858310699463,-0.06238169968128204,0.6143032312393188,0.5621404647827148,-0.018442586064338684,0.5934931635856628,0.5034439563751221,-0.07159729301929474,0.5826370120048523,0.5841073989868164,-0.0786803662776947,0.5919272899627686,0.6259759068489075,-0.06784580647945404,0.6501061320304871,0.5863347053527832,-0.03178013488650322,0.6277325749397278,0.554913341999054,-0.08050931245088577,0.6172360777854919,0.6362243294715881,-0.063494473695755,0.6274070143699646,0.6611038446426392,-0.03730269894003868,0.6852595806121826,0.6181653738021851,-0.047454431653022766,0.6601722836494446,0.5912248492240906,-0.07163684070110321,0.646425187587738,0.6490364074707031,-0.05435048043727875,0.6552867293357849,0.6669429540634155,-0.034101083874702454
One,0.6377677917480469,0.7845666408538818,-1.7211719693932537e-07,0.5838803052902222,0.7370097041130066,-0.019332602620124817,0.5465940833091736,0.6352769136428833,-0.030067531391978264,0.5446286797523499,0.54769366979599,-0.044180456548929214,0.5766785144805908,0.4943341910839081,-0.056673288345336914,0.5783584117889404,0.5486456751823425,-0.004825233481824398,0.5725069642066956,0.4356987178325653,-0.033729374408721924,0.5659295320510864,0.369262158870697,-0.04715152457356453,0.5664932727813721,0.30958205461502075,-0.055760420858860016,0.6151920557022095,0.5600917935371399,-0.013953886926174164,0.5899540185928345,0.5030459761619568,-0.06690526008605957,0.5792886018753052,0.5843192934989929,-0.0732458233833313,0.5918369889259338,0.6268652081489563,-0.06125664338469505,0.6503505110740662,0.5838143825531006,-0.027950186282396317,0.6213036775588989,0.5542351603507996,-0.07699725776910782,0.611504316329956,0.6342409253120422,-0.060960881412029266,0.6265813708305359,0.6589882373809814,-0.03475019708275795,0.6855207085609436,0.6154699325561523,-0.0443289540708065,0.6535324454307556,0.5916222929954529,-0.06871246546506882,0.6410849094390869,0.6487820148468018,-0.05259144678711891,0.6538113355636597,0.6676938533782959,-0.032698992639780045
One,0.6427820324897766,0.7865360379219055,-1.9244357929437683e-07,0.5872483253479004,0.7380635738372803,-0.01373651809990406,0.5493878126144409,0.6422383189201355,-0.024960240349173546,0.5392683744430542,0.5615024566650391,-0.04111117497086525,0.560750424861908,0.5075663924217224,-0.056090958416461945,0.5902237296104431,0.5438974499702454,-0.0021447192411869764,0.5832541584968567,0.43143928050994873,-0.03157207742333412,0.5737290978431702,0.3643389344215393,-0.04463031888008118,0.5708189010620117,0.30710822343826294,-0.05272490531206131,0.6268082857131958,0.5508826375007629,-0.014025436714291573,0.5803478956222534,0.50103759765625,-0.06804206222295761,0.5667977929115295,0.5804229974746704,-0.07475440949201584,0.5826559662818909,0.6230596303939819,-0.06259751319885254,0.6592644453048706,0.5709447860717773,-0.030232658609747887,0.6072468161582947,0.5603052377700806,-0.07893405854701996,0.6018964052200317,0.6384578347206116,-0.06335368752479553,0.6229553818702698,0.660785436630249,-0.03763408213853836,0.689210832118988,0.6006072759628296,-0.04849625378847122,0.6390636563301086,0.6006963849067688,-0.07271471619606018,0.6337948441505432,0.6544044017791748,-0.058278921991586685,0.6549451947212219,0.6646614670753479,-0.03944399207830429
One,0.6470912098884583,0.7887849807739258,-2.0214908147409005e-07,0.585668683052063,0.7285221815109253,-0.013578394427895546,0.5480243563652039,0.6391962170600891,-0.027923328801989555,0.5330109596252441,0.5628535151481628,-0.04696588218212128,0.5508507490158081,0.5018888711929321,-0.06466368585824966,0.5987062454223633,0.5384171605110168,-0.0013175465865060687,0.5875877141952515,0.4322953224182129,-0.030075831338763237,0.5782769322395325,0.3665093779563904,-0.04435008391737938,0.574968159198761,0.310403436422348,-0.054235029965639114,0.6340973377227783,0.5434262752532959,-0.012988001108169556,0.5702003836631775,0.5083230137825012,-0.06294596195220947,0.5585789084434509,0.5826094746589661,-0.06992648541927338,0.5765924453735352,0.6198108792304993,-0.0612819567322731,0.661861777305603,0.562935471534729,-0.029186934232711792,0.5920113325119019,0.5596334338188171,-0.0745982751250267,0.590013325214386,0.6318746209144592,-0.06030114367604256,0.6136202216148376,0.6519420146942139,-0.03841748461127281,0.6838696002960205,0.59340500831604,-0.0476294569671154,0.6197848916053772,0.6022460460662842,-0.07284049689769745,0.6178538799285889,0.6548153758049011,-0.0615907721221447,0.6405295729637146,0.6663104295730591,-0.045995838940143585
One,0.6468729376792908,0.7873314619064331,-2.3599777421168255e-07,0.5858395099639893,0.7292656302452087,-0.012816313654184341,0.547505259513855,0.642786979675293,-0.0263628251850605,0.5320395231246948,0.5672413110733032,-0.04449516907334328,0.5505239963531494,0.5081460475921631,-0.061209019273519516,0.5999138355255127,0.5389387607574463,-0.002668118104338646,0.5891261100769043,0.43175822496414185,-0.030420677736401558,0.5793939232826233,0.36534959077835083,-0.04461683705449104,0.5738295316696167,0.3092460632324219,-0.054878972470760345,0.6351443529129028,0.543188750743866,-0.014220522716641426,0.569702684879303,0.5121483206748962,-0.06313762068748474,0.5583494901657104,0.5835821032524109,-0.07109042257070541,0.5754536390304565,0.6203244924545288,-0.06405209749937057,0.6619988679885864,0.5620990991592407,-0.02978507988154888,0.5911418199539185,0.5634373426437378,-0.0742989182472229,0.5903672575950623,0.6330218315124512,-0.06063779443502426,0.6131872534751892,0.6547029614448547,-0.03979019075632095,0.6824608445167542,0.5924415588378906,-0.047546833753585815,0.6186856627464294,0.6024155616760254,-0.0726553276181221,0.6170907020568848,0.6537256240844727,-0.06162278354167938,0.638449490070343,0.6673225164413452,-0.04627455025911331
One,0.6491395831108093,0.7883206605911255,-2.4702674750187725e-07,0.5899271368980408,0.7351301908493042,-0.012396227568387985,0.5522141456604004,0.6460314393043518,-0.024470342323184013,0.538428783416748,0.5688958168029785,-0.04172605276107788,0.5578842163085938,0.5108742117881775,-0.05770640820264816,0.5923663973808289,0.5473247766494751,-0.0011418142821639776,0.5825643539428711,0.4376150965690613,-0.029252126812934875,0.5737001895904541,0.3717592656612396,-0.042231541126966476,0.5708746314048767,0.315458208322525,-0.050921473652124405,0.6278929710388184,0.5526072382926941,-0.012675449252128601,0.5777248740196228,0.5115206837654114,-0.06296734511852264,0.5667754411697388,0.588983952999115,-0.06923513859510422,0.5831220149993896,0.6299492120742798,-0.05930505692958832,0.659042239189148,0.5709115862846375,-0.028374042361974716,0.6024522185325623,0.559771716594696,-0.07479839026927948,0.5989680290222168,0.6365182995796204,-0.05939831584692001,0.6202599406242371,0.6618577837944031,-0.03569624572992325,0.6869674921035767,0.5998188853263855,-0.04606082662940025,0.6337683796882629,0.6011320352554321,-0.07058698683977127,0.629514753818512,0.6536749601364136,-0.05768099054694176,0.6501673460006714,0.6672961711883545,-0.04064231738448143
One,0.6488489508628845,0.7878681421279907,-2.2024840973244864e-07,0.5895582437515259,0.7341842651367188,-0.011546935886144638,0.5498678684234619,0.644743800163269,-0.02343168295919895,0.5386133193969727,0.5665957927703857,-0.04077474772930145,0.5614269971847534,0.5117871761322021,-0.057138457894325256,0.5893641114234924,0.5505004525184631,-0.0011777604231610894,0.5774551630020142,0.439308762550354,-0.029865602031350136,0.5684432983398438,0.3730453848838806,-0.042407065629959106,0.5674804449081421,0.31539386510849,-0.05036036670207977,0.6256568431854248,0.5556489825248718,-0.01382579654455185,0.5805259346961975,0.5076509714126587,-0.06593389809131622,0.5694327354431152,0.5887593626976013,-0.07171063125133514,0.5865452885627747,0.6302266716957092,-0.0602060928940773,0.6583695411682129,0.572722315788269,-0.030633052811026573,0.6073542833328247,0.5553621649742126,-0.07899750024080276,0.6028496623039246,0.6358250975608826,-0.06329464912414551,0.6246236562728882,0.661454975605011,-0.03812127932906151,0.6889650225639343,0.5998508334159851,-0.049171674996614456,0.6381295919418335,0.5958815813064575,-0.07385457307100296,0.6326214671134949,0.6507914066314697,-0.05982005223631859,0.6530296802520752,0.6649935841560364,-0.04162318632006645
One,0.6478675603866577,0.7858169078826904,-2.281544482229947e-07,0.5909767746925354,0.7395219206809998,-0.015592084266245365,0.5479784607887268,0.6441190242767334,-0.026458652690052986,0.5443130731582642,0.556807816028595,-0.04165738448500633,0.5717123746871948,0.5014626383781433,-0.054815296083688736,0.5741622447967529,0.5534111261367798,-0.002992168301716447,0.5613162517547607,0.4430624544620514,-0.03183921426534653,0.5518494248390198,0.3815153241157532,-0.042340658605098724,0.5499987006187439,0.3221045136451721,-0.04867933318018913,0.6124513745307922,0.5605660676956177,-0.013395450077950954,0.5822263360023499,0.5153626203536987,-0.06361093372106552,0.5782635807991028,0.6003561019897461,-0.06469563394784927,0.5957911610603333,0.6281089782714844,-0.05048944056034088,0.6492241024971008,0.579049825668335,-0.02889055572450161,0.6171947717666626,0.5565613508224487,-0.07696548849344254,0.6126677393913269,0.6410641074180603,-0.05697384849190712,0.6306314468383789,0.6565673351287842,-0.029528608545660973,0.6860356330871582,0.6058505773544312,-0.046593908220529556,0.6502199769020081,0.5904648900032043,-0.0702037438750267,0.6411635279655457,0.6512787938117981,-0.05315925553441048,0.656929075717926,0.6643139123916626,-0.03354369103908539
One,0.6500611305236816,0.7870950102806091,-2.0422079671789106e-07,0.5994329452514648,0.7439368963241577,-0.023885253816843033,0.557060718536377,0.6496434807777405,-0.03586701303720474,0.5542454719543457,0.5580910444259644,-0.0502547062933445,0.5813676714897156,0.49921730160713196,-0.06232065707445145,0.5668606758117676,0.5569942593574524,-0.006472891662269831,0.5500818490982056,0.45050475001335144,-0.03797755017876625,0.5386759042739868,0.38695770502090454,-0.0508509986102581,0.5342677235603333,0.32476192712783813,-0.05794044956564903,0.605667233467102,0.5665647387504578,-0.012338588945567608,0.59099942445755,0.5088900327682495,-0.062200579792261124,0.5880714654922485,0.595186173915863,-0.06405072659254074,0.5964364409446716,0.6229886412620544,-0.04954726621508598,0.6445097923278809,0.5853404402732849,-0.024144910275936127,0.6306607127189636,0.5500434041023254,-0.07364137470722198,0.6240547895431519,0.6352536082267761,-0.05531589314341545,0.630567729473114,0.6502950191497803,-0.027709104120731354,0.6830773949623108,0.6111379861831665,-0.038644615560770035,0.6645415425300598,0.5852377414703369,-0.0638694316148758,0.6542460918426514,0.6478416919708252,-0.04681021720170975,0.6601521372795105,0.6633172035217285,-0.026220133528113365
One,0.6476958990097046,0.7904106378555298,-1.8509585686388164e-07,0.601236879825592,0.7429160475730896,-0.02045452408492565,0.5628001093864441,0.6449179649353027,-0.030013449490070343,0.5624471306800842,0.5544833540916443,-0.0426439493894577,0.5893723964691162,0.4953421354293823,-0.05342906713485718,0.5657461285591125,0.5590463876724243,-0.0028074479196220636,0.5452249646186829,0.45224255323410034,-0.03306688740849495,0.5328887701034546,0.3902292251586914,-0.04689690098166466,0.5290998220443726,0.3282090127468109,-0.05530429258942604,0.6056655049324036,0.5677307844161987,-0.01063535362482071,0.594269871711731,0.5035188794136047,-0.06090705841779709,0.5920885801315308,0.5887228846549988,-0.06645283848047256,0.6007758975028992,0.6210697293281555,-0.054659403860569,0.6456218957901001,0.5870165228843689,-0.023755082860589027,0.6329820156097412,0.5427621006965637,-0.07203562557697296,0.6264496445655823,0.629002571105957,-0.055629074573516846,0.6336908340454102,0.6493343710899353,-0.02964118681848049,0.6840041875839233,0.6145790815353394,-0.03932209685444832,0.6669051647186279,0.5833777189254761,-0.0640745460987091,0.6568080186843872,0.6447645425796509,-0.04785377159714699,0.6631991267204285,0.6610509753227234,-0.028126759454607964
One,0.6520256400108337,0.7954131960868835,-1.9216221858187055e-07,0.6083921194076538,0.7436191439628601,-0.02387250028550625,0.5738931894302368,0.644543468952179,-0.03411811962723732,0.5765895843505859,0.5530100464820862,-0.0471104197204113,0.6022800207138062,0.4924940764904022,-0.05754217877984047,0.5707756280899048,0.5604957342147827,-0.0007673028740100563,0.5469604134559631,0.4541681706905365,-0.031460557132959366,0.5321553945541382,0.392134428024292,-0.043920621275901794,0.5261144042015076,0.3289395570755005,-0.05056250840425491,0.6111277937889099,0.5693555474281311,-0.005852274131029844,0.6065501570701599,0.5137242078781128,-0.05436409264802933,0.6045992374420166,0.5990321636199951,-0.056786928325891495,0.6110324859619141,0.6232484579086304,-0.042967554181814194,0.6507611274719238,0.5898442268371582,-0.017397934570908546,0.6435654759407043,0.5488680601119995,-0.06624891608953476,0.6363263130187988,0.633146345615387,-0.05005984753370285,0.6419999599456787,0.6461660861968994,-0.023945288732647896,0.686945915222168,0.6169661283493042,-0.03155319392681122,0.6745550632476807,0.5837062001228333,-0.05667047202587128,0.6652220487594604,0.6438016295433044,-0.04097150266170502,0.671646237373352,0.6576380133628845,-0.021314941346645355
One,0.6541987657546997,0.8010633587837219,-2.0318587701240176e-07,0.6087823510169983,0.748860239982605,-0.022788135334849358,0.5755661129951477,0.6444194912910461,-0.03165304288268089,0.5810745358467102,0.5527527332305908,-0.04325823113322258,0.6075762510299683,0.49424201250076294,-0.0521225742995739,0.5740179419517517,0.5633599758148193,-0.0006159105687402189,0.5490242838859558,0.4547329545021057,-0.030949797481298447,0.5321135520935059,0.3929656445980072,-0.04319097101688385,0.525111734867096,0.32989105582237244,-0.04987851902842522,0.6156312227249146,0.5704127550125122,-0.006787678226828575,0.6102953553199768,0.5116942524909973,-0.05700859799981117,0.6065953373908997,0.5966051816940308,-0.06063728407025337,0.6145884394645691,0.6233142614364624,-0.04708438739180565,0.6554358005523682,0.5906161665916443,-0.019171370193362236,0.647834062576294,0.5507522225379944,-0.06824468821287155,0.6379261612892151,0.6343782544136047,-0.0521119125187397,0.6439541578292847,0.6481595635414124,-0.02594342641532421,0.691933810710907,0.6183584928512573,-0.03421163186430931,0.6799154281616211,0.5866740942001343,-0.058465342968702316,0.6672612428665161,0.646156907081604,-0.04231227934360504,0.6724531054496765,0.6601618528366089,-0.022518809884786606
One,0.6574088335037231,0.804740846157074,-1.8748249885902624e-07,0.6114891767501831,0.7515242099761963,-0.024383453652262688,0.5795296430587769,0.6496362686157227,-0.03449629247188568,0.5818833708763123,0.5572908520698547,-0.04717392474412918,0.6082346439361572,0.4970187246799469,-0.05718555673956871,0.5757352709770203,0.5678158402442932,-0.0010319085558876395,0.5523419380187988,0.45826706290245056,-0.032124537974596024,0.536815881729126,0.3951813876628876,-0.04582831263542175,0.5303776264190674,0.33153730630874634,-0.05357734486460686,0.6165228486061096,0.5765479803085327,-0.005999832879751921,0.6138731241226196,0.5176132321357727,-0.05587787926197052,0.6110740900039673,0.6007832288742065,-0.06057526171207428,0.616142988204956,0.628885805606842,-0.04821765795350075,0.6562331318855286,0.5971618294715881,-0.017194751650094986,0.6525704264640808,0.5566045641899109,-0.06604259461164474,0.642812967300415,0.6402788162231445,-0.050616197288036346,0.6454750299453735,0.6570647358894348,-0.025070689618587494,0.6916773915290833,0.6255638599395752,-0.03118932992219925,0.684006929397583,0.5932034850120544,-0.05612270161509514,0.6716926693916321,0.6537280082702637,-0.040825918316841125,0.674380362033844,0.669926643371582,-0.02146776206791401
One,0.6586540937423706,0.8089232444763184,-1.9067704215558479e-07,0.6034166216850281,0.7522121667861938,-0.017428331077098846,0.5674476623535156,0.6501239538192749,-0.029029350727796555,0.5660243034362793,0.5654925107955933,-0.0446632020175457,0.5931535959243774,0.5062289834022522,-0.05898716300725937,0.6001006960868835,0.5590143799781799,-0.004283790942281485,0.5831146836280823,0.44748762249946594,-0.034522056579589844,0.5658082962036133,0.37980711460113525,-0.04968401417136192,0.5593041181564331,0.3183227777481079,-0.059485916048288345,0.6387150287628174,0.5693644285202026,-0.016448209062218666,0.6104879379272461,0.5058683753013611,-0.07077984511852264,0.5940330028533936,0.5916014313697815,-0.07893943041563034,0.6055256128311157,0.6411709189414978,-0.06771170347929001,0.6746330857276917,0.5952165126800537,-0.03330734372138977,0.6414155960083008,0.5668882131576538,-0.08418258279561996,0.6262451410293579,0.6474018096923828,-0.0695352554321289,0.6408482789993286,0.6737217903137207,-0.04354560002684593,0.7092695832252502,0.62955641746521,-0.052272431552410126,0.6733503937721252,0.6011741757392883,-0.0765938088297844,0.6563681364059448,0.6589741706848145,-0.058985065668821335,0.667532205581665,0.680495023727417,-0.03797494247555733
One,0.6660091280937195,0.81049644947052,-2.1526567195451207e-07,0.6057770252227783,0.7486171126365662,-0.012342672795057297,0.566404402256012,0.6520086526870728,-0.02480974979698658,0.5533589720726013,0.5704779624938965,-0.04240313172340393,0.5803792476654053,0.5193954706192017,-0.05848332867026329,0.6128982305526733,0.549877405166626,0.0029761772602796555,0.5980727076530457,0.44298744201660156,-0.024557581171393394,0.583719789981842,0.375591903924942,-0.03751650080084801,0.5793014168739319,0.3164449632167816,-0.04684694856405258,0.6511598825454712,0.5546050667762756,-0.00988060887902975,0.5935925245285034,0.5151364207267761,-0.06003924086689949,0.5793660879135132,0.5958048701286316,-0.06512978672981262,0.5978162288665771,0.6343438625335693,-0.053950756788253784,0.6821907162666321,0.5763968825340271,-0.027536192908883095,0.6203844547271729,0.5711565613746643,-0.07154644280672073,0.6137222647666931,0.6454694271087646,-0.05565536394715309,0.636008083820343,0.6636096835136414,-0.03256635740399361,0.707300066947937,0.6099186539649963,-0.047651734203100204,0.6481772065162659,0.6211552619934082,-0.06870678067207336,0.6431189775466919,0.6727213263511658,-0.055756907910108566,0.6645686030387878,0.6788163781166077,-0.03993317857384682
One,0.6726251244544983,0.8087365031242371,-3.053872035252425e-07,0.6085171699523926,0.741597592830658,-0.011800426989793777,0.570514440536499,0.6562145352363586,-0.02616022154688835,0.5528936386108398,0.5825103521347046,-0.045367639511823654,0.5705202221870422,0.5249220132827759,-0.0633113756775856,0.6297241449356079,0.5462291240692139,-0.003981627058237791,0.6077060699462891,0.44338634610176086,-0.03145672380924225,0.5950640439987183,0.3774316608905792,-0.0468328483402729,0.5885749459266663,0.3196210265159607,-0.05863240361213684,0.6653847694396973,0.550201416015625,-0.01639571599662304,0.585910439491272,0.5325214266777039,-0.06411225348711014,0.5766674280166626,0.6045612096786499,-0.07242260128259659,0.5966268181800842,0.6413118243217468,-0.06719610095024109,0.6907765865325928,0.5711913704872131,-0.03264793008565903,0.6072683334350586,0.5802493095397949,-0.07573395222425461,0.6078307032585144,0.6477540135383606,-0.06241833046078682,0.6324292421340942,0.6704998016357422,-0.04310886189341545,0.7081034183502197,0.6048636436462402,-0.051264747977256775,0.6357734203338623,0.6191045045852661,-0.07623817771673203,0.633913516998291,0.6687660217285156,-0.06611289829015732,0.6551960110664368,0.6842504739761353,-0.051935140043497086
One,0.6754125356674194,0.8054715394973755,-3.199360492089909e-07,0.6128926277160645,0.7340865135192871,-0.012361615896224976,0.5750030279159546,0.6524438261985779,-0.0287844967097044,0.5555692911148071,0.5809481739997864,-0.04945282265543938,0.570737898349762,0.5219051837921143,-0.06877001374959946,0.6433432698249817,0.5425022840499878,-0.00986512191593647,0.6178572177886963,0.4407532811164856,-0.037937212735414505,0.6036819219589233,0.37558406591415405,-0.054616376757621765,0.5951123237609863,0.3186566233634949,-0.06753665208816528,0.6761158108711243,0.5487073063850403,-0.021883374080061913,0.5873647928237915,0.5332653522491455,-0.06955023109912872,0.57889723777771,0.6038352847099304,-0.07870172709226608,0.5985121130943298,0.6434575319290161,-0.07481186836957932,0.696779191493988,0.5718826651573181,-0.03722825646400452,0.6057393550872803,0.5844917297363281,-0.07932842522859573,0.6065084338188171,0.64898681640625,-0.06663873791694641,0.6297145485877991,0.6746706962585449,-0.0483291894197464,0.7078412771224976,0.6076852083206177,-0.05487102270126343,0.6332474946975708,0.6196691393852234,-0.07971880584955215,0.6304287910461426,0.6678610444068909,-0.06997746974229813,0.649127185344696,0.6867396235466003,-0.056082192808389664
One,0.6781681776046753,0.8082978129386902,-3.5737380699174537e-07,0.6136271953582764,0.7387937307357788,-0.01288677379488945,0.5767298936843872,0.6599735617637634,-0.029128389433026314,0.556471049785614,0.591172456741333,-0.049550049006938934,0.5644820332527161,0.5295059680938721,-0.06845276057720184,0.644225537776947,0.5427898168563843,-0.009100271388888359,0.618079423904419,0.44366952776908875,-0.03605042025446892,0.6034538745880127,0.3783226013183594,-0.05248960852622986,0.5935965180397034,0.3217538893222809,-0.06552264839410782,0.6763687133789062,0.5468738675117493,-0.020359335467219353,0.5851366519927979,0.542631208896637,-0.06508243083953857,0.5802835822105408,0.6134887933731079,-0.07364416122436523,0.6014324426651001,0.6477479934692383,-0.07071555405855179,0.6958886981010437,0.5683810114860535,-0.03505415469408035,0.6024866104125977,0.5861457586288452,-0.07415883988142014,0.6048370599746704,0.6508659720420837,-0.061083607375621796,0.6269021034240723,0.6730883121490479,-0.0441959984600544,0.7045783996582031,0.6031304597854614,-0.052365317940711975,0.6283462643623352,0.618690550327301,-0.07625821232795715,0.6276324987411499,0.6667970418930054,-0.06689273566007614,0.646487295627594,0.6837424635887146,-0.053864698857069016
One,0.6837533712387085,0.8069851994514465,-3.519376718941203e-07,0.6165239810943604,0.7337327599525452,-0.01006273739039898,0.5784518122673035,0.6558067798614502,-0.025918640196323395,0.5578053593635559,0.5890422463417053,-0.046357832849025726,0.5617347955703735,0.5279609560966492,-0.06508634239435196,0.6547380089759827,0.5414103269577026,-0.008946292102336884,0.623302161693573,0.44382134079933167,-0.03585350885987282,0.6053977012634277,0.37687820196151733,-0.0518096424639225,0.593385636806488,0.321176141500473,-0.06458517909049988,0.6839629411697388,0.5475127100944519,-0.022498276084661484,0.5836849212646484,0.5365228652954102,-0.06761061400175095,0.5773055553436279,0.6090589761734009,-0.07492407411336899,0.5996130704879761,0.6446515321731567,-0.0708506628870964,0.6988480687141418,0.570875883102417,-0.03928894177079201,0.5973577499389648,0.5876335501670837,-0.07712922245264053,0.5992252826690674,0.6487047672271729,-0.06242955103516579,0.6224902272224426,0.6680105924606323,-0.04486225172877312,0.7017717361450195,0.6070234179496765,-0.058605704456567764,0.6197381615638733,0.6219523549079895,-0.08021479099988937,0.619339108467102,0.6659929752349854,-0.06945081800222397,0.6385158896446228,0.6793329119682312,-0.05606209114193916
One,0.6807968616485596,0.8052042722702026,-3.4763252187985927e-07,0.6159828901290894,0.735034704208374,-0.012194314040243626,0.5786259770393372,0.6575436592102051,-0.028337616473436356,0.5576175451278687,0.5929780006408691,-0.04836748167872429,0.5575952529907227,0.531670868396759,-0.0666780173778534,0.6533884406089783,0.5427302718162537,-0.013119206763803959,0.624739944934845,0.4441486597061157,-0.041625265032052994,0.607481837272644,0.3771401047706604,-0.05890818312764168,0.5948586463928223,0.32105201482772827,-0.07238864153623581,0.6814706325531006,0.5500393509864807,-0.02541489340364933,0.5818356275558472,0.5393033623695374,-0.07221205532550812,0.5755273103713989,0.6109552383422852,-0.08073663711547852,0.5969378352165222,0.6480885148048401,-0.07728826254606247,0.6953634023666382,0.5739086270332336,-0.040900975465774536,0.5949071645736694,0.5889995694160461,-0.08023297041654587,0.5973157286643982,0.6502712368965149,-0.06600581854581833,0.6196637153625488,0.6716217994689941,-0.04829997569322586,0.6985846757888794,0.6101542711257935,-0.058910269290208817,0.6185120940208435,0.6218617558479309,-0.08205613493919373,0.6178087592124939,0.6658088564872742,-0.07140716910362244,0.6360786557197571,0.6804358959197998,-0.05758216232061386
One,0.6859504580497742,0.8091298937797546,-3.4226704315187817e-07,0.6171467900276184,0.7368546724319458,-0.010890576988458633,0.5779019594192505,0.6601803302764893,-0.026645086705684662,0.5564151406288147,0.594761312007904,-0.046903934329748154,0.5564829707145691,0.5328022837638855,-0.06531272083520889,0.6525338292121887,0.5456525683403015,-0.008794854395091534,0.6215873956680298,0.4483952820301056,-0.0362020805478096,0.60418701171875,0.3817799687385559,-0.05297255516052246,0.5916658639907837,0.32538312673568726,-0.0662773996591568,0.6791803240776062,0.5506904721260071,-0.02206902764737606,0.5788353681564331,0.5431221723556519,-0.0679187923669815,0.5753896236419678,0.6147311925888062,-0.07677628844976425,0.5984779000282288,0.6492359638214111,-0.07378746569156647,0.6915877461433411,0.5733875036239624,-0.03864123299717903,0.5907859206199646,0.591327428817749,-0.0768686905503273,0.5943698883056641,0.6525512337684631,-0.0632648840546608,0.6174037456512451,0.6711740493774414,-0.04645468294620514,0.6925866603851318,0.6089293956756592,-0.057806216180324554,0.6122693419456482,0.6254838705062866,-0.07978548854589462,0.6129934191703796,0.6687116622924805,-0.06971712410449982,0.6321908235549927,0.6809952855110168,-0.056768354028463364
One,0.6924501061439514,0.8038682341575623,-2.5783975843296503e-07,0.6208255290985107,0.7353982925415039,-0.009336566552519798,0.5829830765724182,0.6599975824356079,-0.026581086218357086,0.559890627861023,0.5950791239738464,-0.04759984090924263,0.5526504516601562,0.5359668135643005,-0.06688059866428375,0.6601585149765015,0.5414705276489258,-0.014078466221690178,0.6247674226760864,0.43899986147880554,-0.04093698412179947,0.6049520969390869,0.3727261424064636,-0.05686186999082565,0.5909711718559265,0.31751352548599243,-0.06936866790056229,0.6817252039909363,0.5495699048042297,-0.026623088866472244,0.575566828250885,0.5437483191490173,-0.07049582898616791,0.572539210319519,0.6099210977554321,-0.07787048071622849,0.596960186958313,0.6403232216835022,-0.07499638944864273,0.6861427426338196,0.5741920471191406,-0.04167604073882103,0.5799947381019592,0.5947738289833069,-0.07784968614578247,0.5855453014373779,0.651155412197113,-0.06465470045804977,0.6120702624320984,0.6664190292358398,-0.04907159507274628,0.6788575649261475,0.6087694764137268,-0.05890266224741936,0.5941800475120544,0.6276383399963379,-0.08075564354658127,0.5958611965179443,0.672617495059967,-0.071424700319767,0.6165198087692261,0.6857251524925232,-0.059028755873441696
